com.samsung.shealth.exercise.weather,6320001,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
2.0,,2020-01-29 12:17:19.080,37.524506,,,Cloudy,,1,WeatherNews_korea,2020-01-29 12:49:48.265,2020-01-29 12:49:48.265,0,127.02992,8.0,46,UTC+0900,eSltdGxx7w,58785dd9-1044-be85-0f7e-8095994cf20d,com.sec.android.app.shealth,,,,3,f53dcd67-a28c-ec09-b3c0-cfa3d16b5456,
2.0,,2020-01-29 13:38:00.360,37.509766,,,Cloudy,,1,WeatherNews_korea,2020-01-29 13:52:56.436,2020-01-29 13:52:56.436,0,127.032974,7.0,46,UTC+0900,eSltdGxx7w,f5eeb26f-cfa8-8646-9651-96c9b3973c46,com.sec.android.app.shealth,,,,3,aed09aea-be46-a413-a5a7-2c229b664806,
2.0,,2020-01-30 07:17:14.260,37.524326,,,Sunny,,1,WeatherNews_korea,2020-01-30 07:33:56.569,2020-01-30 07:33:56.569,0,126.92567,10.0,34,UTC+0900,eSltdGxx7w,2f9c2342-95a9-ecce-b589-923b0ceae76a,com.sec.android.app.shealth,,,,1,a394736f-ea8c-c1cf-3892-28222f05ff3f,
2.0,,2020-01-31 09:01:18.900,37.524567,,,Clear,,1,WeatherNews_korea,2020-01-31 09:19:03.537,2020-01-31 09:19:03.537,0,126.92457,6.0,55,UTC+0900,eSltdGxx7w,ea88218f-28cb-07bc-837a-15f7e90de6d5,com.sec.android.app.shealth,,,,18,e8ac03d6-a5ce-83f1-94cf-a76cd4c42adb,
2.0,,2020-02-01 03:03:38.500,37.55124,,,Cloudy,,1,WeatherNews_korea,2020-02-01 03:20:04.566,2020-02-01 03:20:04.566,0,126.8639,5.0,52,UTC+0900,eSltdGxx7w,54362f60-ab64-27e4-0a38-6dca771b20ec,com.sec.android.app.shealth,,,,3,ac652e91-d138-6ff1-e99e-1577c3723c72,
2.0,,2020-02-01 16:12:08.700,37.552963,,,Clear,,1,WeatherNews_korea,2020-02-01 16:33:51.667,2020-02-01 16:33:51.667,0,126.92188,1.0,68,UTC+0900,eSltdGxx7w,5d0f5ec9-aafe-e5c0-6afe-815773864522,com.sec.android.app.shealth,,,,18,fd71d9ab-3b7d-1726-363a-671eb0801ab6,
2.0,,2020-02-02 14:17:11.800,37.523937,,,Cloudy,,1,WeatherNews_korea,2020-02-02 14:34:06.609,2020-02-02 14:34:06.609,0,126.92487,3.0,51,UTC+0900,eSltdGxx7w,6786cde9-1ea2-ead1-4fea-6bd831c6e129,com.sec.android.app.shealth,,,,3,dadd35a6-ac05-8dd2-5d4c-320711124f92,
3.0,,2020-02-04 13:07:51.920,37.555653,,,Cloudy,,1,WeatherNews_korea,2020-02-04 13:24:00.637,2020-02-04 13:24:00.637,0,126.92262,-2.0,79,UTC+0900,eSltdGxx7w,6c125196-233d-fedc-faf1-30e56a5e6d5b,com.sec.android.app.shealth,,,,3,4e7007f6-c0f7-a321-7441-fbb1184bf2e4,
3.0,,2020-02-05 05:54:53.650,37.52455,,,Sunny,,1,WeatherNews_korea,2020-02-05 06:21:58.498,2020-02-05 06:21:58.498,0,126.92578,-4.0,30,UTC+0900,eSltdGxx7w,b54f0b85-b81d-20cd-eeee-5cc27135e7e4,com.sec.android.app.shealth,,,,1,01774e73-73e0-f00e-c014-e6e2d5bf0b8b,
2.0,,2020-02-06 10:07:07.300,37.551407,,,Clear,,1,WeatherNews_korea,2020-02-06 10:25:04.591,2020-02-06 10:25:04.591,0,126.91677,-3.0,33,UTC+0900,eSltdGxx7w,5436f969-a0b6-6eca-be0c-37e3f7e61891,com.sec.android.app.shealth,,,,18,0db9ad85-758d-08dd-54b4-672cf99a42c9,
3.0,,2020-02-07 09:17:22.390,37.53349,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-07 09:52:19.531,2020-02-07 09:52:19.531,0,126.99665,2.0,56,UTC+0900,eSltdGxx7w,3f745645-dc0d-8e46-e294-c88aced683e5,com.sec.android.app.shealth,,,,3,da411242-8253-dafe-e744-63cff6d2e034,
3.0,,2020-02-07 16:02:08.610,37.53397,,,Cloudy,,1,WeatherNews_korea,2020-02-07 16:18:38.583,2020-02-07 16:18:38.583,0,126.99389,1.0,71,UTC+0900,eSltdGxx7w,eca0ae44-cfd9-f03f-1792-373d749305bc,com.sec.android.app.shealth,,,,3,6886f2f4-481c-7d80-32e4-80840ea3b8cd,
3.0,,2020-02-07 16:24:24.800,37.534557,,,Cloudy,,1,WeatherNews_korea,2020-02-07 16:50:59.541,2020-02-07 16:50:59.541,0,126.98776,1.0,69,UTC+0900,eSltdGxx7w,84103709-9e19-86ba-1b30-94c0db55b278,com.sec.android.app.shealth,,,,3,ecf1de33-4d91-c280-fed7-951e34d10111,
3.0,,2020-02-10 05:06:24.360,37.52269,,,Sunny,,1,WeatherNews_korea,2020-02-10 05:24:21.794,2020-02-10 05:24:21.794,0,127.032234,9.0,32,UTC+0900,eSltdGxx7w,5148ef91-476e-2086-9abe-b517e765cac8,com.sec.android.app.shealth,,,,1,cf8ec4a0-3bcf-c6a3-fd2c-ea37c656d8e8,
3.0,,2020-02-10 12:53:09.930,37.547108,,,Clear,,1,WeatherNews_korea,2020-02-10 13:05:46.538,2020-02-10 13:05:46.538,0,126.875336,5.0,43,UTC+0900,eSltdGxx7w,6fa9b926-2041-50c5-f2ee-192b0836aeeb,com.sec.android.app.shealth,,,,18,62e5b7a0-1f1d-930f-833e-9e9a8a74ecc6,
3.0,,2020-02-10 13:07:42.000,37.550575,,,Clear,,1,WeatherNews_korea,2020-02-10 13:27:21.559,2020-02-10 13:27:21.559,0,126.86389,4.0,43,UTC+0900,eSltdGxx7w,2cd39df6-f5de-fdf0-d731-e40de2a0b600,com.sec.android.app.shealth,,,,18,7ed27c2a-76b0-a824-b578-8145d1c160d1,
1.0,,2020-02-11 11:24:11.140,37.524105,,,Cloudy,,1,WeatherNews_korea,2020-02-11 11:40:06.473,2020-02-11 11:40:06.473,0,126.92538,10.0,33,UTC+0900,eSltdGxx7w,e0473b9e-d1c1-bb5e-4143-574821c26a5b,com.sec.android.app.shealth,,,,3,42c48130-548e-03bb-4ba2-dd5dc8265948,
1.0,,2020-02-12 02:14:24.160,37.550457,,,Rain,,1,WeatherNews_korea,2020-02-12 02:27:51.237,2020-02-12 02:27:51.237,0,126.862144,7.0,66,UTC+0900,eSltdGxx7w,aacee724-6af0-ce0b-ebe1-243d249961d6,com.sec.android.app.shealth,,,,5,ffabd002-4f7e-61b7-06fb-2b486b4c1608,
1.0,,2020-02-12 05:06:33.560,37.51682,,,Rain,,1,WeatherNews_korea,2020-02-12 05:53:55.718,2020-02-12 05:53:55.718,0,126.904495,7.0,93,UTC+0900,eSltdGxx7w,5a615310-10bc-7e95-61ae-04a56173fd37,com.sec.android.app.shealth,,,,5,a2e03013-039f-68a2-57d0-cbdb241cecbb,
1.0,,2020-02-12 07:39:28.400,37.531925,,,Rain,,1,WeatherNews_korea,2020-02-12 08:00:54.698,2020-02-12 08:00:54.698,0,126.963585,8.0,100,UTC+0900,eSltdGxx7w,7e0c5522-834a-03ce-d4c3-8bc83ffcb85a,com.sec.android.app.shealth,,,,5,30205f32-deb9-f5e8-0b78-79871f7a728d,
1.0,,2020-02-12 08:01:07.640,37.53308,,,Rain,,1,WeatherNews_korea,2020-02-12 08:18:52.643,2020-02-12 08:18:52.643,0,126.96313,8.0,100,UTC+0900,eSltdGxx7w,6f51e032-b959-2338-865a-1da5e5a6e081,com.sec.android.app.shealth,,,,5,d96c6cbd-172b-102c-a07b-fec8b7e688d9,
1.0,,2020-02-12 08:39:45.600,37.53373,,,Cloudy,,1,WeatherNews_korea,2020-02-12 08:52:21.534,2020-02-12 08:52:21.534,0,126.96161,8.0,100,UTC+0900,eSltdGxx7w,50636314-e9e8-07e0-528a-224a6d3bce9b,com.sec.android.app.shealth,,,,3,34b182b3-655a-1a46-c2d2-6a6a26a948c3,
1.0,,2020-02-12 08:54:06.160,37.53267,,,Cloudy,,1,WeatherNews_korea,2020-02-12 09:38:39.750,2020-02-12 09:38:39.750,0,126.963234,8.0,100,UTC+0900,eSltdGxx7w,e2216ab9-57dd-c00d-f6ee-d88fbc806a5a,com.sec.android.app.shealth,,,,3,396bd708-2224-55a3-8ad9-86c8c2037d16,
2.0,,2020-02-13 05:23:26.560,37.55938,,,Cloudy,,1,WeatherNews_korea,2020-02-13 05:39:12.490,2020-02-13 05:39:12.490,0,126.92503,8.0,79,UTC+0900,eSltdGxx7w,564c4501-e0c0-e389-2123-f5b94c9f3515,com.sec.android.app.shealth,,,,3,32be0d7c-d611-ac55-15b1-45b9072811d0,
2.0,,2020-02-13 07:45:08.300,37.559616,,,Cloudy,,1,WeatherNews_korea,2020-02-13 07:57:14.466,2020-02-13 07:57:14.466,0,126.92473,8.0,77,UTC+0900,eSltdGxx7w,9cccc7d0-c050-975c-55fa-29034d54f8da,com.sec.android.app.shealth,,,,3,bceaff60-163a-7c51-eb57-abe0ec816e56,
3.0,,2020-02-13 16:07:15.980,37.54303,,,Cloudy,,1,WeatherNews_korea,2020-02-13 16:24:40.849,2020-02-13 16:24:40.849,0,126.95093,6.0,91,UTC+0900,eSltdGxx7w,980eb597-08ba-1fa4-907b-48293d2704b8,com.sec.android.app.shealth,,,,3,cb6784e3-4ffb-bd0c-f91e-e0a2aabe729e,
3.0,,2020-02-13 17:11:21.230,37.538223,,,Cloudy,,1,WeatherNews_korea,2020-02-13 17:45:06.643,2020-02-13 17:45:06.643,0,126.943695,6.0,92,UTC+0900,eSltdGxx7w,1bc864f8-2348-4258-8960-9b428f59f107,com.sec.android.app.shealth,,,,3,e651e23c-1bd2-cf5f-2f20-5d5217188282,
3.0,,2020-02-14 11:12:00.880,37.5525,,,Clear,,1,WeatherNews_korea,2020-02-14 11:54:05.456,2020-02-14 11:54:05.456,0,126.917564,10.0,69,UTC+0900,eSltdGxx7w,de785c91-993a-fc93-ab17-d6617464422c,com.sec.android.app.shealth,,,,18,4d0ab826-06c7-9093-5147-f7a71d5b1127,
3.0,,2020-02-14 14:18:50.160,37.548637,,,Cloudy,,1,WeatherNews_korea,2020-02-14 14:32:29.505,2020-02-14 14:32:29.505,0,126.9179,5.0,73,UTC+0900,eSltdGxx7w,b6a1c7a5-c9cb-c5b7-f19c-f6f955e42d3f,com.sec.android.app.shealth,,,,3,8928e21c-f970-e9be-4597-f86cbaa26f11,
4.0,,2020-02-18 10:33:38.770,37.55059,,,Clear,,1,WeatherNews_korea,2020-02-18 11:01:13.581,2020-02-18 11:01:13.581,0,126.91405,-1.0,49,UTC+0900,eSltdGxx7w,27c07769-2ada-df4c-67dd-55f001773301,com.sec.android.app.shealth,,,,18,d7552290-fef2-0a0f-9906-6fe0e2beff05,
4.0,,2020-02-18 15:21:27.660,37.55151,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-18 15:37:58.595,2020-02-18 15:37:58.595,0,126.86317,-2.0,55,UTC+0900,eSltdGxx7w,d2b48ab2-0453-49a9-fdb7-1da6ca43e4a0,com.sec.android.app.shealth,,,,3,2a6ff9ae-9a02-f674-817b-d3fdb7259338,
4.0,,2020-02-19 05:03:29.640,37.548954,,,Cloudy,,1,WeatherNews_korea,2020-02-19 05:20:27.603,2020-02-19 05:20:27.603,0,126.86842,5.0,42,UTC+0900,eSltdGxx7w,1c1759d2-23d0-e4c9-fc04-f096942f1763,com.sec.android.app.shealth,,,,3,0e1ab7b0-73c1-0bbf-ab03-9f7e6512c20e,
3.0,,2020-02-19 09:09:01.600,37.55134,,,Cloudy,,1,WeatherNews_korea,2020-02-19 09:22:02.541,2020-02-19 09:22:02.541,0,126.91605,5.0,54,UTC+0900,eSltdGxx7w,7f67710d-8d1e-83f2-8a74-72751cbf6f7e,com.sec.android.app.shealth,,,,3,023d2a56-489c-69e9-09c8-8d20808b5560,
3.0,,2020-02-19 10:23:24.940,37.550407,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-19 10:50:25.448,2020-02-19 10:50:25.448,0,126.91269,4.0,57,UTC+0900,eSltdGxx7w,2e69d3e6-5b12-ca66-ad21-1a6374612bb7,com.sec.android.app.shealth,,,,3,0899d4c7-54be-0f76-e2d9-2772b471f1e1,
3.0,,2020-02-21 09:43:52.090,37.557316,,,Cloudy,,1,WeatherNews_korea,2020-02-21 10:03:48.660,2020-02-21 10:03:48.660,0,126.86269,11.0,62,UTC+0900,eSltdGxx7w,89c3388a-9607-a737-b076-abe9a38cac56,com.sec.android.app.shealth,,,,3,be270731-7efb-7d16-76c7-ffc35781076b,
3.0,,2020-02-22 06:33:19.700,37.551178,,,Sunny,,1,WeatherNews_korea,2020-02-22 06:58:52.462,2020-02-22 06:58:52.462,0,126.86466,6.0,52,UTC+0900,eSltdGxx7w,757fa840-a5e1-9114-ee51-fd4e57a260ba,com.sec.android.app.shealth,,,,1,35f193b9-cde7-bcf2-0e84-da127b02e57e,
4.0,,2020-02-22 11:51:42.720,37.54943,,,Clear,,1,WeatherNews_korea,2020-02-22 12:03:35.389,2020-02-22 12:03:35.389,0,126.92071,3.0,51,UTC+0900,eSltdGxx7w,d02efeb0-4938-beca-0822-1e29af4dc4c6,com.sec.android.app.shealth,,,,18,65d98460-d35e-bd4a-fc94-de69612e16e5,
4.0,,2020-02-23 08:00:11.730,37.53412,,,Sunny,,1,WeatherNews_korea,2020-02-23 08:23:08.595,2020-02-23 08:23:08.595,0,126.98942,8.0,38,UTC+0900,eSltdGxx7w,871ee873-b36c-2d15-ad0c-e0788ebfb9de,com.sec.android.app.shealth,,,,1,a546b08e-ea2a-a4ae-27fc-e05c18c5e2a4,
3.0,,2020-02-23 09:36:14.660,37.552757,,,Clear,,1,WeatherNews_korea,2020-02-23 09:49:45.081,2020-02-23 09:49:45.081,0,126.863815,5.0,39,UTC+0900,eSltdGxx7w,ed9c905c-2618-2719-ece5-060242f6ba9b,com.sec.android.app.shealth,,,,18,23c9d788-711b-40e4-0966-a3310bdbf0f4,
2.0,,2020-02-24 10:28:48.340,37.54722,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-24 11:04:02.758,2020-02-24 11:04:02.758,0,126.9086,10.0,54,UTC+0900,eSltdGxx7w,ecf01a42-419f-b08a-1902-895d287f9015,com.sec.android.app.shealth,,,,3,67262fca-b7ac-98bd-d439-426594011e97,
2.0,,2020-02-24 11:10:19.520,37.5512,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-24 11:23:06.493,2020-02-24 11:23:06.493,0,126.863686,10.0,56,UTC+0900,eSltdGxx7w,a54d47ed-f1c9-d418-98a2-13cc1e281eaf,com.sec.android.app.shealth,,,,3,8cbdd106-47bd-4eaa-a3ce-73e559d302ce,
3.0,,2020-02-26 08:52:53.280,37.550488,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-26 09:09:06.627,2020-02-26 09:09:06.627,0,126.86562,10.0,49,UTC+0900,eSltdGxx7w,7d27e606-2c5f-70e4-7d07-2983038f81ea,com.sec.android.app.shealth,,,,3,d5d6d320-d197-280c-a63b-00ae74f31b17,
4.0,,2020-02-26 11:34:34.280,37.551323,,,Mostly cloudy,,1,WeatherNews_korea,2020-02-26 11:46:26.825,2020-02-26 11:46:26.825,0,126.86345,8.0,61,UTC+0900,eSltdGxx7w,65989760-8dfb-e6fa-54c6-383da78d2c02,com.sec.android.app.shealth,,,,3,ef64eb0f-1da7-1983-b3c8-4bfea163fdbb,
2.0,,2020-02-28 04:56:58.820,37.341015,,,Cloudy,,1,WeatherNews_korea,2020-02-28 05:18:21.633,2020-02-28 05:18:21.633,0,126.73394,4.0,90,UTC+0900,eSltdGxx7w,bacebbd6-3aba-e266-e5e6-66304f060443,com.sec.android.app.shealth,,,,3,4f081bad-42c6-8bf6-a2f7-ab6bb247ae06,
3.0,,2020-03-01 04:21:06.080,37.55188,,,Cloudy,,1,WeatherNews_korea,2020-03-01 04:34:24.664,2020-03-01 04:34:24.664,0,126.864655,10.0,64,UTC+0900,eSltdGxx7w,bac59816-9cb2-ac20-1d37-344e8cca6105,com.sec.android.app.shealth,,,,3,74c98d7e-e069-a75f-75f9-7de5a7b5a040,
4.0,,2020-03-02 07:02:08.120,37.558277,,,Sunny,,1,WeatherNews_korea,2020-03-02 07:24:46.428,2020-03-02 07:24:46.428,0,126.92537,7.0,37,UTC+0900,eSltdGxx7w,ae64ff81-5945-1bb7-49da-63dd7ba32fdf,com.sec.android.app.shealth,,,,1,7e9f7dad-5cf5-7d24-bb7d-e80552d6a180,
4.0,,2020-03-02 13:01:56.100,37.557125,,,Clear,,1,WeatherNews_korea,2020-03-02 13:19:08.260,2020-03-02 13:19:08.260,0,126.924416,4.0,58,UTC+0900,eSltdGxx7w,40efa8c0-1ce9-5241-aa79-f8fc543f9290,com.sec.android.app.shealth,,,,18,c2ad169f-3302-1a6b-b135-ffdf91f39ac2,
5.0,,2020-03-03 05:32:06.250,37.524532,,,Cloudy,,1,WeatherNews_korea,2020-03-03 05:52:46.243,2020-03-03 05:52:46.243,0,127.0286,11.0,47,UTC+0900,eSltdGxx7w,7c98b61c-4e0f-3727-d0dd-b018751915ad,com.sec.android.app.shealth,,,,3,7a6b417d-60e1-ade3-9807-13b014c6d753,
3.0,,2020-03-03 10:16:04.520,37.525177,,,Mostly cloudy,,1,WeatherNews_korea,2020-03-03 10:30:12.791,2020-03-03 10:30:12.791,0,127.032394,8.0,57,UTC+0900,eSltdGxx7w,fa816ed0-9356-bb86-4551-4c1cb22526e5,com.sec.android.app.shealth,,,,3,ab1a7c71-438b-fb2e-1d38-9dd3268deb93,
4.0,,2020-03-11 09:59:00.180,37.552418,,,Clear,,1,WeatherNews_korea,2020-03-11 10:11:27.291,2020-03-11 10:11:27.291,0,126.922905,6.0,48,UTC+0900,eSltdGxx7w,b90e6770-5918-4aaa-d1a2-3afbb3a04dd4,com.sec.android.app.shealth,,,,18,3f5ed91b-0d99-4b3c-37e9-48dadd47df5c,
4.0,,2020-03-12 07:52:21.350,37.55389,,,Mostly cloudy,,1,WeatherNews_korea,2020-03-12 08:06:07.272,2020-03-12 08:06:07.272,0,126.92007,11.0,23,UTC+0900,eSltdGxx7w,7f0625fe-f007-eb75-1364-57987740783b,com.sec.android.app.shealth,,,,3,af3f2f87-25e3-6db1-e0fc-fe7017affd0c,
5.0,,2020-03-12 10:01:10.940,37.55771,,,Cloudy,,1,WeatherNews_korea,2020-03-12 10:23:06.525,2020-03-12 10:23:06.525,0,126.92508,10.0,38,UTC+0900,eSltdGxx7w,62434b1e-55e4-719f-b20e-cff436751070,com.sec.android.app.shealth,,,,3,da496a6e-f581-ae4f-82ee-a57806ffa0a6,
5.0,,2020-03-12 10:27:54.340,37.55432,,,Cloudy,,1,WeatherNews_korea,2020-03-12 11:03:46.689,2020-03-12 11:03:46.689,0,126.922745,10.0,38,UTC+0900,eSltdGxx7w,52ffc50f-2ab1-832c-1e12-ecd266a7ef56,com.sec.android.app.shealth,,,,3,1e82861d-d936-1365-49bb-dfb17c9b6d84,
5.0,,2020-03-12 13:07:00.670,37.550957,,,Cloudy,,1,WeatherNews_korea,2020-03-12 13:20:45.569,2020-03-12 13:20:45.569,0,126.91554,8.0,59,UTC+0900,eSltdGxx7w,ed0ba66d-de87-b30d-5006-879fae11cb00,com.sec.android.app.shealth,,,,3,b4bde9ea-10c3-1ba7-ef0a-dabf3dce8b7d,
4.0,,2020-03-14 13:17:07.200,37.55643,,,Clear,,1,WeatherNews_korea,2020-03-14 13:32:53.590,2020-03-14 13:32:53.590,0,126.926506,6.0,77,UTC+0900,eSltdGxx7w,8ed24579-0f62-094b-f3f6-71583bcdf58f,com.sec.android.app.shealth,,,,18,94cca6c5-8a91-1daa-f395-59b1e0385f7c,
4.0,,2020-03-14 13:37:29.520,37.5539,,,Clear,,1,WeatherNews_korea,2020-03-14 14:03:26.522,2020-03-14 14:03:26.522,0,126.92245,5.0,79,UTC+0900,eSltdGxx7w,68b08297-1b1e-8468-65f4-8ba39cc5ca40,com.sec.android.app.shealth,,,,18,14b3f2a2-378d-cd7d-8a47-57301ee77462,
4.0,,2020-03-14 16:49:04.860,37.550064,,,Clear,,1,WeatherNews_korea,2020-03-14 17:06:35.669,2020-03-14 17:06:35.669,0,126.922745,4.0,78,UTC+0900,eSltdGxx7w,0aa01a18-3a16-d43b-aaae-fcf2b183c875,com.sec.android.app.shealth,,,,18,83f7525f-2bac-2a41-0efc-80f28639ad21,
3.0,,2020-03-16 10:54:57.800,37.52995,,,Clear,,1,WeatherNews_korea,2020-03-16 11:20:39.628,2020-03-16 11:20:39.628,0,126.96787,5.0,54,UTC+0900,eSltdGxx7w,516404cd-2db7-f4dc-a1d4-7a1393aa04c2,com.sec.android.app.shealth,,,,18,48f6ca5b-3e88-42a6-7d2a-5f0af9517549,
5.0,,2020-03-17 13:49:56.640,37.555054,,,Clear,,1,WeatherNews_korea,2020-03-17 14:19:59.221,2020-03-17 14:19:59.221,0,126.8633,7.0,76,UTC+0900,eSltdGxx7w,e6143f47-ee3a-f803-a093-d15898740f20,com.sec.android.app.shealth,,,,18,975409e0-e35d-9fe7-0ac4-c7185579eaf9,
5.0,,2020-03-17 14:42:40.760,37.559616,,,Clear,,1,WeatherNews_korea,2020-03-17 15:12:55.885,2020-03-17 15:12:55.885,0,126.86454,7.0,76,UTC+0900,eSltdGxx7w,49b0c7d6-6294-0084-7663-95de1359b5a0,com.sec.android.app.shealth,,,,18,02842a86-6dbe-eace-62d7-cbcbe289c76b,
4.0,,2020-03-19 08:01:05.730,37.55776,,,Sunny,,1,WeatherNews_korea,2020-03-19 08:13:50.478,2020-03-19 08:13:50.478,0,126.92492,10.0,39,UTC+0900,eSltdGxx7w,97e66004-0133-d441-ce6b-0c437fe28528,com.sec.android.app.shealth,,,,1,9bf8b6f0-5e55-9be4-ff03-65dd9f04cbb5,
5.0,,2020-03-19 11:58:09.080,37.55372,,,Clear,,1,WeatherNews_korea,2020-03-19 12:09:44.452,2020-03-19 12:09:44.452,0,126.92346,8.0,39,UTC+0900,eSltdGxx7w,5a055470-2713-433e-0099-aa316d2a2b79,com.sec.android.app.shealth,,,,18,a99940d0-75aa-ba8b-c804-cd600b2037fa,
5.0,,2020-03-19 12:13:57.600,37.55627,,,Clear,,1,WeatherNews_korea,2020-03-19 12:29:40.733,2020-03-19 12:29:40.733,0,126.923256,8.0,39,UTC+0900,eSltdGxx7w,1ecc15b5-ccc5-f5a1-0917-26843459c4ed,com.sec.android.app.shealth,,,,18,3b818a84-9056-a03f-eba3-b0937cdba209,
0.0,,2020-03-22 10:08:41.160,37.7877,,NW,Clear,,1,Accuweather,2020-03-22 10:27:45.485,2020-03-22 10:27:45.485,0,126.698814,11.401,28,UTC+0900,eSltdGxx7w,66387873-3974-8ec3-ea4c-8ab08e8cff26,com.sec.android.app.shealth,km/h,,7.0,18,9d500318-4fc2-00d1-d081-35a5d1430048,
5.0,,2020-03-23 04:31:43.520,37.559525,,NW,Sunny,,1,Accuweather,2020-03-23 04:48:54.539,2020-03-23 04:48:54.539,0,126.835464,16.1,33,UTC+0900,eSltdGxx7w,e916104a-da10-3400-5df6-3f41928a50d8,com.sec.android.app.shealth,km/h,,7.0,1,2391d495-6298-44d4-03c3-0084114f9e8a,
6.0,,2020-03-31 15:12:05.840,37.549892,,,Cloudy,,1,WeatherNews_korea,2020-03-31 15:32:21.645,2020-03-31 15:32:21.645,0,126.91881,12.0,45,UTC+0900,eSltdGxx7w,98e39e4c-836c-e00b-2cd9-f54c4ad76de6,com.sec.android.app.shealth,,,,3,7ed3aec5-6b13-9305-c707-82893dcfb014,
6.0,,2020-04-02 14:21:43.300,37.540512,,,Clear,,1,WeatherNews_korea,2020-04-02 14:36:29.467,2020-04-02 14:36:29.467,0,126.89424,9.0,55,UTC+0900,eSltdGxx7w,7f774b82-f9e1-d196-546a-701d499d6dfd,com.sec.android.app.shealth,,,,18,5f6c997a-df36-d9f7-15d7-93b51569f15f,
6.0,,2020-04-02 14:42:31.900,37.55143,,,Clear,,1,WeatherNews_korea,2020-04-02 14:54:10.484,2020-04-02 14:54:10.484,0,126.86351,9.0,56,UTC+0900,eSltdGxx7w,0cf1bb38-3a59-66a5-5b8b-d05bf5754e91,com.sec.android.app.shealth,,,,18,bbff21e5-875b-d3d6-08f2-6c1495a0a882,
6.0,,2020-04-03 13:23:16.940,37.55477,,,Clear,,1,WeatherNews_korea,2020-04-03 13:50:50.872,2020-04-03 13:50:50.872,0,126.9235,9.0,67,UTC+0900,eSltdGxx7w,bffc0a6b-fe27-d1b2-e37f-36a4a968b36f,com.sec.android.app.shealth,,,,18,d0865963-ccaf-211d-c584-aec38db3affe,
4.0,,2020-04-06 13:02:56.560,37.54857,,,Cloudy,,1,WeatherNews_korea,2020-04-06 13:20:07.593,2020-04-06 13:20:07.593,0,126.86731,10.0,40,UTC+0900,eSltdGxx7w,731c6bb3-cfcc-cc30-03d5-b1d1f1e302b2,com.sec.android.app.shealth,,,,3,b1f9498c-19ae-8b2a-14d6-07f9e0b0bfb0,
7.0,,2020-04-09 04:27:50.640,37.556713,,,Sunny,,1,WeatherNews_korea,2020-04-09 04:43:10.524,2020-04-09 04:43:10.524,0,126.85543,14.0,25,UTC+0900,eSltdGxx7w,d5794dae-8534-b316-8eef-380887e24689,com.sec.android.app.shealth,,,,1,810a2851-07a2-4bd8-ebf8-acd8ca3b3dbe,
7.0,,2020-04-09 08:54:26.180,37.572052,,,Sunny,,1,WeatherNews_korea,2020-04-09 09:20:26.449,2020-04-09 09:20:26.449,0,126.97687,13.0,42,UTC+0900,eSltdGxx7w,e850e37e-bc16-4a1b-f94d-c9b34b6dfcaf,com.sec.android.app.shealth,,,,1,05a18745-7963-8545-6c89-b1d08d275b31,
6.0,,2020-04-09 11:52:50.460,37.53508,,,Mostly cloudy,,1,WeatherNews_korea,2020-04-09 12:37:55.419,2020-04-09 12:37:55.419,0,126.994835,10.0,61,UTC+0900,eSltdGxx7w,de281e1f-4845-6e5e-107e-7ddc6f01b765,com.sec.android.app.shealth,,,,3,0296874e-5125-125b-8478-f120f9e474d1,
5.0,,2020-04-10 05:09:13.560,37.486008,,,Cloudy,,1,WeatherNews_korea,2020-04-10 05:23:19.648,2020-04-10 05:23:19.648,0,127.12123,17.0,27,UTC+0900,eSltdGxx7w,3c55ae06-b971-f34a-a8f2-48435eb25536,com.sec.android.app.shealth,,,,3,9768dadb-1131-85d5-278f-5c19a460db99,
6.0,,2020-04-11 10:16:54.940,37.55387,,,Clear,,1,WeatherNews_korea,2020-04-11 10:28:35.581,2020-04-11 10:28:35.581,0,126.9351,10.0,48,UTC+0900,eSltdGxx7w,8762b459-f2f1-3692-76bb-e3dc4fce55e7,com.sec.android.app.shealth,,,,18,63eb47ac-d686-a596-86d4-1ba3f87cdb02,
7.0,,2020-04-14 08:11:11.500,37.55903,,,Sunny,,1,WeatherNews_korea,2020-04-14 08:24:55.262,2020-04-14 08:24:55.262,0,126.83122,17.0,19,UTC+0900,eSltdGxx7w,c8df637e-14c4-7188-dd3b-62d0058ede4a,com.sec.android.app.shealth,,,,1,ee006f1a-0afa-a441-cece-e43ac2f54d7c,
7.0,,2020-04-16 07:22:38.600,37.536354,,,Sunny,,1,WeatherNews_korea,2020-04-16 07:38:57.563,2020-04-16 07:38:57.563,0,126.89663,23.0,18,UTC+0900,eSltdGxx7w,f28228fc-7fb8-f9cf-3a05-a21510d666ed,com.sec.android.app.shealth,,,,1,9b3f9542-9e41-7067-7656-e1162e29a61f,
